"","X.1","X","DyadId","ConflictId","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","Year","IntensityLevel","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","South.East.Asia","Version","RelID","RelIDComm","RelIncomp","Jihadist","JihadistRebel","Demand","Med","MedComm","Region.1","East.Asia","Claim.Type","Few.to.many.demands","General.to.specific.aspirations","Unity.to.division","medrel","Nonrelincomp","mednonrel","jihadmed","nonjihadist","nonjihadistmed","relnonjihadmed","count","region","continent","StartYear","Duration","Period","post2001","rebstrength","obs","medlag","logdur","Terror_SideB","internationalized","noninternationalized","intermed","nonintermed"
"1056",1056,1056,784,"1-33","Yemen (North Yemen)","Government of Yemen (North Yemen)","Government of United States of America","AQAP","1747","",2,"",2011,2,"678","2","","","678","2",NA,"1.0-2016",0,"",1,1,1,1,0,NA,"Middle East",NA,2,1,1,1,0,0,0,0,0,0,0,1,NA,NA,2009,2,5,1,NA,1248,0,0.693147180559945,1,1,0,0,0
"1057",1057,1057,784,"1-33","Yemen (North Yemen)","Government of Yemen (North Yemen)","Government of United States of America","AQAP","1747","",2,"",2012,2,"678","2","","","678","2",NA,"1.0-2016",0,"",1,1,1,1,0,NA,"Middle East",NA,2,1,1,1,0,0,0,0,0,0,0,1,NA,NA,2009,3,5,1,NA,1249,0,1.09861228866811,1,1,0,0,0
"1058",1058,1058,10855,"1-33","Yemen (North Yemen)","Government of Yemen (North Yemen)","","Ansarallah","1976","",2,"",2015,1,"678","","","","678","2",NA,"1.0-2016",1,"Houtirebels",0,0,NA,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,NA,NA,2014,1,5,1,NA,1362,0,0,0,0,1,0,0
"1059",1059,1059,10855,"1-33","Yemen (North Yemen)","Government of Yemen (North Yemen)","","Ansarallah","1976","",2,"",2014,1,"678","","","","678","2",NA,"1.0-2016",1,"Houtirebels",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,NA,NA,2014,0,5,1,NA,1363,0,0,0,0,1,0,0
"1060",1060,1060,14595,"1-33","Yemen (North Yemen)","Government of Yemen (North Yemen)","","Forces of Hadi","6254","Government of Bahrain, Government of Egypt, Government of Jordan, Government of Kuwait, Government of Morocco, Government of Qatar, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,"",2015,2,"678","","","692, 651, 663, 690, 600, 694, 670, 625, 696","678","2",NA,"1.0-2016",1,"For the majority of 2015, the government of Yemen was represented by Houthi (Ansarallah) which subscribe to the Ziadism branch within Shia Islam. President Hadi (Forces of Hadi) is Sunni and his primary support base is located in the southern parts of Yemen, where most inhabitants are Sunni. Note: Forces of Hadi is the actor that the international community views as the Yemeni government. However, UCDP coded side A as the government actor since it controlled the capital.",0,0,NA,NA,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,NA,NA,2015,0,5,1,NA,1397,0,0,0,1,0,0,0
"1061",1061,1061,304,"1-34","Myanmar (Burma)","Government of Myanmar (Burma)","","KIO","1043","",1,"Kachin",1991,1,"775","","","","775","3",1,"1.0-2016",1,"During the colonial times, British missionaries were succesful in converting many Kachin to Christianity, which is the majority religion in the region",1,0,0,0,0,NA,"East Asia",1,7,0,0,1,0,0,0,0,1,0,0,1,"South-Eastern Asia","Asia",1961,30,1,0,"weaker",586,NA,3.40119738166216,0,0,1,0,0
"1062",1062,1062,304,"1-34","Myanmar (Burma)","Government of Myanmar (Burma)","","KIO","1043","",1,"Kachin",1990,1,"775","","","","775","3",1,"1.0-2016",1,"During the colonial times, British missionaries were succesful in converting many Kachin to Christianity, which is the majority religion in the region",1,0,0,0,0,NA,"East Asia",1,7,0,0,1,0,0,0,0,1,0,0,1,"South-Eastern Asia","Asia",1961,29,1,0,"weaker",587,0,3.36729582998647,0,0,1,0,0
"1063",1063,1063,304,"1-34","Myanmar (Burma)","Government of Myanmar (Burma)","","KIO","1043","",1,"Kachin",2014,1,"775","","","","775","3",1,"1.0-2016",1,"During the colonial times, British missionaries were succesful in converting many Kachin to Christianity, which is the majority religion in the region",1,0,0,0,0,NA,"East Asia",1,7,0,0,1,0,0,0,0,1,0,0,1,"South-Eastern Asia","Asia",1961,53,5,1,"weaker",588,0,3.97029191355212,0,0,1,0,0
"1064",1064,1064,304,"1-34","Myanmar (Burma)","Government of Myanmar (Burma)","","KIO","1043","",1,"Kachin",2012,1,"775","","","","775","3",1,"1.0-2016",1,"During the colonial times, British missionaries were succesful in converting many Kachin to Christianity, which is the majority religion in the region",1,0,0,0,0,NA,"East Asia",1,7,0,0,1,0,0,0,0,1,0,0,1,"South-Eastern Asia","Asia",1961,51,5,1,"weaker",589,0,3.93182563272433,0,0,1,0,0
"1065",1065,1065,304,"1-34","Myanmar (Burma)","Government of Myanmar (Burma)","","KIO","1043","",1,"Kachin",1989,1,"775","","","","775","3",1,"1.0-2016",1,"During the colonial times, British missionaries were succesful in converting many Kachin to Christianity, which is the majority religion in the region",1,0,0,0,0,NA,"East Asia",1,7,0,0,1,0,0,0,0,1,0,0,1,"South-Eastern Asia","Asia",1961,28,1,0,"weaker",590,0,3.3322045101752,0,0,1,0,0
"1066",1066,1066,304,"1-34","Myanmar (Burma)","Government of Myanmar (Burma)","","KIO","1043","",1,"Kachin",2011,1,"775","","","","775","3",1,"1.0-2016",1,"During the colonial times, British missionaries were succesful in converting many Kachin to Christianity, which is the majority religion in the region",1,0,0,0,1,NA,"East Asia",1,7,0,0,1,1,0,0,0,1,1,1,1,"South-Eastern Asia","Asia",1961,50,5,1,"weaker",591,0,3.91202300542815,0,0,1,0,1
"1067",1067,1067,304,"1-34","Myanmar (Burma)","Government of Myanmar (Burma)","","KIO","1043","",1,"Kachin",2015,1,"775","","","","775","3",1,"1.0-2016",1,"During the colonial times, British missionaries were succesful in converting many Kachin to Christianity, which is the majority religion in the region",1,0,0,0,0,NA,"",NA,7,0,0,1,NA,0,NA,0,1,NA,NA,1,"South-Eastern Asia","Asia",1961,54,5,1,"weaker",592,1,3.98898404656427,0,0,1,0,0
"1068",1068,1068,304,"1-34","Myanmar (Burma)","Government of Myanmar (Burma)","","KIO","1043","",1,"Kachin",2013,1,"775","","","","775","3",1,"1.0-2016",1,"During the colonial times, British missionaries were succesful in converting many Kachin to Christianity, which is the majority religion in the region",1,0,0,0,0,NA,"East Asia",1,7,0,0,1,0,0,0,0,1,0,0,1,"South-Eastern Asia","Asia",1961,52,5,1,"weaker",593,0,3.95124371858143,0,0,1,0,0
"1069",1069,1069,304,"1-34","Myanmar (Burma)","Government of Myanmar (Burma)","","KIO","1043","",1,"Kachin",1992,1,"775","","","","775","3",1,"1.0-2016",1,"During the colonial times, British missionaries were succesful in converting many Kachin to Christianity, which is the majority religion in the region",1,0,0,0,0,NA,"East Asia",1,7,0,0,1,0,0,0,0,1,0,0,1,"South-Eastern Asia","Asia",1961,31,1,0,"weaker",594,0,3.43398720448515,0,0,1,0,0
"1070",1070,1070,228,"1-36","Guatemala","Government of Guatemala","","URNG","1593","",2,"",1994,1,"90","","","","90","5",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Central America",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Central America","Americas",1982,12,1,0,"weaker",358,NA,2.484906649788,0,0,1,0,1
"1071",1071,1071,228,"1-36","Guatemala","Government of Guatemala","","URNG","1593","",2,"",1992,1,"90","","","","90","5",NA,"1.0-2016",0,"",0,0,NA,0,0,NA,"Central America",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Central America","Americas",1982,10,1,0,"weaker",359,1,2.30258509299405,0,0,1,0,0
"1072",1072,1072,228,"1-36","Guatemala","Government of Guatemala","","URNG","1593","",2,"",1990,1,"90","","","","90","5",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Central America",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Central America","Americas",1982,8,1,0,"weaker",360,0,2.07944154167984,0,0,1,0,1
"1073",1073,1073,228,"1-36","Guatemala","Government of Guatemala","","URNG","1593","",2,"",1993,1,"90","","","","90","5",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Central America",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Central America","Americas",1982,11,1,0,"weaker",361,1,2.39789527279837,0,0,1,0,1
"1074",1074,1074,228,"1-36","Guatemala","Government of Guatemala","","URNG","1593","",2,"",1991,1,"90","","","","90","5",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Central America",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Central America","Americas",1982,9,1,0,"weaker",362,1,2.19722457733622,0,0,1,0,1
"1075",1075,1075,228,"1-36","Guatemala","Government of Guatemala","","URNG","1593","",2,"",1989,1,"90","","","","90","5",NA,"1.0-2016",0,"",0,0,NA,0,0,NA,"Central America",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Central America","Americas",1982,7,1,0,"weaker",363,1,1.94591014905531,0,0,1,0,0
"1076",1076,1076,228,"1-36","Guatemala","Government of Guatemala","","URNG","1593","",2,"",1995,1,"90","","","","90","5",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Central America",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Central America","Americas",1982,13,2,0,"weaker",364,0,2.56494935746154,0,0,1,0,1
"1077",1077,1077,377,"1-37","Israel","Government of Israel","","Fatah","1049","",1,"Palestine",1992,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",1965,27,1,0,NA,897,NA,3.29583686600433,0,0,1,0,1
"1078",1078,1078,377,"1-37","Israel","Government of Israel","","Fatah","1049","",1,"Palestine",2000,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",1965,35,3,0,NA,898,1,3.55534806148941,0,0,1,0,1
"1079",1079,1079,377,"1-37","Israel","Government of Israel","","Fatah","1049","",1,"Palestine",2001,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Western Asia","Asia",1965,36,3,0,NA,899,1,3.58351893845611,0,0,1,0,0
"1080",1080,1080,377,"1-37","Israel","Government of Israel","","Fatah","1049","",1,"Palestine",2002,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",1965,37,3,1,NA,900,0,3.61091791264422,0,0,1,0,1
"1081",1081,1081,377,"1-37","Israel","Government of Israel","","Fatah","1049","",1,"Palestine",2005,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",1965,40,4,1,NA,901,1,3.68887945411394,0,0,1,0,1
"1082",1082,1082,377,"1-37","Israel","Government of Israel","","Fatah","1049","",1,"Palestine",2006,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Western Asia","Asia",1965,41,4,1,NA,902,1,3.71357206670431,0,0,1,0,0
"1083",1083,1083,377,"1-37","Israel","Government of Israel","","Fatah","1049","",1,"Palestine",2007,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",1965,42,4,1,NA,903,0,3.73766961828337,0,0,1,0,1
"1084",1084,1084,377,"1-37","Israel","Government of Israel","","Fatah","1049","",1,"Palestine",1990,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",1965,25,1,0,NA,904,1,3.2188758248682,0,0,1,0,1
"1085",1085,1085,377,"1-37","Israel","Government of Israel","","Fatah","1049","",1,"Palestine",1991,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Western Asia","Asia",1965,26,1,0,NA,905,1,3.25809653802148,0,0,1,0,0
"1086",1086,1086,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2001,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"",NA,3,1,0,1,NA,0,NA,0,0,NA,NA,1,"Western Asia","Asia",1987,14,3,0,"much weaker",912,0,2.63905732961526,0,0,1,0,0
"1087",1087,1087,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2004,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,17,3,1,"much weaker",913,0,2.83321334405622,0,0,1,0,0
"1088",1088,1088,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",1995,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,8,2,0,"much weaker",914,0,2.07944154167984,0,0,1,0,0
"1089",1089,1089,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2014,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,NA,0,NA,0,0,NA,NA,1,"Western Asia","Asia",1987,27,5,1,"much weaker",915,0,3.29583686600433,0,0,1,0,0
"1090",1090,1090,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2012,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,25,5,1,"much weaker",916,0,3.2188758248682,0,0,1,0,0
"1091",1091,1091,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2005,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,18,4,1,"much weaker",917,0,2.89037175789616,0,0,1,0,0
"1092",1092,1092,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2002,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,15,3,1,"much weaker",918,0,2.70805020110221,0,0,1,0,0
"1093",1093,1093,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2003,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,16,3,1,"much weaker",919,0,2.77258872223978,0,0,1,0,0
"1094",1094,1094,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2007,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,20,4,1,"much weaker",920,0,2.99573227355399,0,0,1,0,0
"1095",1095,1095,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2008,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,21,4,1,"much weaker",921,0,3.04452243772342,0,0,1,0,0
"1096",1096,1096,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2006,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,19,4,1,"much weaker",922,0,2.94443897916644,0,0,1,0,0
"1097",1097,1097,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2011,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,24,5,1,"much weaker",923,0,3.17805383034795,0,0,1,0,0
"1098",1098,1098,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2010,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,1,NA,"Middle East",NA,3,1,0,1,1,0,0,1,0,0,0,1,"Western Asia","Asia",1987,23,5,1,"much weaker",924,0,3.13549421592915,0,0,1,0,1
"1099",1099,1099,380,"1-37","Israel","Government of Israel","","PIJ","1050","",1,"Palestine",2009,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1987,22,4,1,"much weaker",925,1,3.09104245335832,0,0,1,0,0
"1100",1100,1100,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",1993,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,4,1,0,"much weaker",926,0,1.38629436111989,0,0,1,0,0
"1101",1101,1101,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2014,2,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,NA,0,NA,0,0,NA,NA,1,"Western Asia","Asia",1989,25,5,1,"much weaker",927,0,3.2188758248682,0,0,1,0,0
"1102",1102,1102,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2012,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,23,5,1,"much weaker",928,0,3.13549421592915,0,0,1,0,0
"1103",1103,1103,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2005,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,16,4,1,"much weaker",929,0,2.77258872223978,0,0,1,0,0
"1104",1104,1104,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2011,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,22,5,1,"much weaker",930,0,3.09104245335832,0,0,1,0,0
"1105",1105,1105,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",1994,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,5,1,0,"much weaker",931,0,1.6094379124341,0,0,1,0,0
"1106",1106,1106,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2002,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,13,3,1,"much weaker",932,0,2.56494935746154,0,0,1,0,0
"1107",1107,1107,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2009,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,1,NA,"Middle East",NA,3,1,0,1,1,0,0,1,0,0,0,1,"Western Asia","Asia",1989,20,4,1,"much weaker",933,0,2.99573227355399,0,0,1,0,1
"1108",1108,1108,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2004,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,15,3,1,"much weaker",934,1,2.70805020110221,0,0,1,0,0
"1109",1109,1109,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2001,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,12,3,0,"much weaker",935,0,2.484906649788,0,0,1,0,0
"1110",1110,1110,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2007,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,18,4,1,"much weaker",936,0,2.89037175789616,0,0,1,0,0
"1111",1111,1111,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2008,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,1,NA,"Middle East",NA,3,1,0,1,1,0,0,1,0,0,0,1,"Western Asia","Asia",1989,19,4,1,"much weaker",937,0,2.94443897916644,0,0,1,0,1
"1112",1112,1112,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2003,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,14,3,1,"much weaker",938,1,2.63905732961526,0,0,1,0,0
"1113",1113,1113,381,"1-37","Israel","Government of Israel","","Hamas","1051","",1,"Palestine",2006,1,"666","","","","666","2",NA,"1.0-2016",1,"",1,1,1,1,0,NA,"Middle East",NA,3,1,0,1,0,0,0,0,0,0,0,1,"Western Asia","Asia",1989,17,4,1,"much weaker",939,0,2.83321334405622,0,0,1,0,0
"1114",1114,1114,419,"1-37","Israel","Government of Israel","","PFLP","1047","",1,"Palestine",1989,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,"Western Asia","Asia",1970,19,1,0,"much weaker",1012,0,2.94443897916644,0,0,1,0,0
"1115",1115,1115,419,"1-37","Israel","Government of Israel","","PFLP","1047","",1,"Palestine",2001,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,"Western Asia","Asia",1970,31,3,0,"much weaker",1013,0,3.43398720448515,0,0,1,0,0
"1116",1116,1116,426,"1-37","Israel","Government of Israel","","AMB","1053","",1,"Palestine",2004,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",2000,4,3,1,NA,1023,0,1.38629436111989,0,0,1,0,1
"1117",1117,1117,426,"1-37","Israel","Government of Israel","","AMB","1053","",1,"Palestine",2003,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,"Western Asia","Asia",2000,3,3,1,NA,1024,1,1.09861228866811,0,0,1,0,0
"1118",1118,1118,426,"1-37","Israel","Government of Israel","","AMB","1053","",1,"Palestine",2002,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,"Western Asia","Asia",2000,2,3,1,NA,1025,0,0.693147180559945,0,0,1,0,0
"1119",1119,1119,427,"1-37","Israel","Government of Israel","","PNA","1052","",1,"Palestine",2000,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",1995,5,3,0,"weaker",1026,0,1.6094379124341,0,0,1,0,1
"1120",1120,1120,427,"1-37","Israel","Government of Israel","","PNA","1052","",1,"Palestine",2002,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",1995,7,3,1,"weaker",1027,1,1.94591014905531,0,0,1,0,1
"1121",1121,1121,427,"1-37","Israel","Government of Israel","","PNA","1052","",1,"Palestine",1996,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,1,NA,"Middle East",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Asia","Asia",1995,1,2,0,"weaker",1028,1,0,0,0,1,0,1
"1122",1122,1122,427,"1-37","Israel","Government of Israel","","PNA","1052","",1,"Palestine",2001,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Western Asia","Asia",1995,6,3,0,"weaker",1029,1,1.79175946922805,0,0,1,0,0
"1123",1123,1123,428,"1-37","Israel","Government of Israel","","PFLP-GC","1048","",1,"Palestine",1989,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,"Western Asia","Asia",1973,16,1,0,"much weaker",1030,0,2.77258872223978,0,0,1,0,0
"1124",1124,1124,629,"1-37","Israel","Government of Israel","","PRC","1054","",1,"Palestine",2006,1,"666","","","","666","2",NA,"1.0-2016",1,"",0,0,NA,0,0,NA,"Middle East",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,"Western Asia","Asia",2001,5,4,1,NA,1120,0,1.6094379124341,0,0,1,0,0
"1125",1125,1125,286,"1-54","India","Government of India","","NSCN-IM","1065","",1,"Nagaland",2000,1,"750","","","","750","3",0,"1.0-2016",1,"Another unifying bond is the overwhelming predominance (some 98%) of Christianity, most Nagas having converted after coming into contact with early Christian missionaries. UCDB",1,0,0,1,0,NA,"South Asia",NA,5,0,0,1,NA,0,NA,0,1,NA,NA,1,"Southern Asia","Asia",1982,18,3,0,NA,527,NA,2.89037175789616,0,0,1,0,0
"1126",1126,1126,286,"1-54","India","Government of India","","NSCN-IM","1065","",1,"Nagaland",1996,1,"750","","","","750","3",0,"1.0-2016",1,"Another unifying bond is the overwhelming predominance (some 98%) of Christianity, most Nagas having converted after coming into contact with early Christian missionaries. UCDB",1,0,0,1,0,NA,"South Asia",NA,5,0,0,1,NA,0,NA,0,1,NA,NA,1,"Southern Asia","Asia",1982,14,2,0,NA,528,0,2.63905732961526,0,0,1,0,0
"1127",1127,1127,286,"1-54","India","Government of India","","NSCN-IM","1065","",1,"Nagaland",1993,1,"750","","","","750","3",0,"1.0-2016",1,"Another unifying bond is the overwhelming predominance (some 98%) of Christianity, most Nagas having converted after coming into contact with early Christian missionaries. UCDB",1,0,0,1,0,NA,"South Asia",NA,5,0,0,1,NA,0,NA,0,1,NA,NA,1,"Southern Asia","Asia",1982,11,1,0,NA,529,0,2.39789527279837,0,0,1,0,0
"1128",1128,1128,286,"1-54","India","Government of India","","NSCN-IM","1065","",1,"Nagaland",1994,1,"750","","","","750","3",0,"1.0-2016",1,"Another unifying bond is the overwhelming predominance (some 98%) of Christianity, most Nagas having converted after coming into contact with early Christian missionaries. UCDB",1,0,0,1,0,NA,"South Asia",NA,5,0,0,1,NA,0,NA,0,1,NA,NA,1,"Southern Asia","Asia",1982,12,1,0,NA,530,0,2.484906649788,0,0,1,0,0
